author,title,year,pages
Бунин Иван Алексеевич,Аэлита,1863,1016
Грин Александр Степанович,Хождение по мукам,1827,691
Чернышевский Николай Гаврилович,Листопад,1976,1156
Некрасов Виктор Платонович,Дама с собачкой,1860,1227
Куприн Александр Иванович,Листопад,1884,462
Беляев Александр Романович,Воскресение,1958,1317
Маяковский Владимир Владимирович,Мертвые души,1959,1082
Шолохов Михаил Александрович,Пётр Первый,1866,130
Пушкин Александр Сергеевич,Тёмные аллеи,1876,719
Чернышевский Николай Гаврилович,Мастер и Маргарита,1956,1276
Толстой Лев Николаевич,Мастер и Маргарита,1997,1373
Ильф Илья Арнольдович,Железная дорога,2003,1077
Маяковский Владимир Владимирович,Мертвые души,1945,139
Петров Евгений Петрович,Отцы и дети,1877,1303
Платонов Андрей Платонович,Отцы и дети,2011,423
Толстой Лев Николаевич,Записки охотника,1872,910
Толстой Алексей Николаевич,Судьба человека,1915,104
Горький Максим,Ионыч,1987,305
Лесков Николай Семёнович,Тарас Бульба,1872,1496
Лесков Николай Семёнович,Маленькая печальная повесть,1866,1098
Некрасов Виктор Платонович,Мертвые души,1961,650
Тургенев Иван Сергеевич,Белые ночи,1835,93
Пушкин Александр Сергеевич,Ася,1895,871
Замятин Евгений Иванович,Хождение по мукам,1915,1455
Бунин Иван Алексеевич,Собачье сердце,1911,1010
Ахматова Анна Андреевна,Морфий,1963,807
Петров Евгений Петрович,Отцы и дети,1953,1054
Бродский Иосиф Александрович,Антоновские яблоки,1914,1129
Маяковский Владимир Владимирович,Шинель,1822,186
Некрасов Виктор Платонович,Записки охотника,1946,1045
Чернышевский Николай Гаврилович,Рядовой Лютиков,1814,441
Тургенев Иван Сергеевич,Собачье сердце,1880,900
Толстой Лев Николаевич,Мертвые души,1843,1170
Пастернак Борис Леонидович,Вишнёвый сад,1873,1009
Гоголь Николай Васильевич,Крестьянские дети,1939,281
Цветаева Марина Ивановна,Отцы и дети,2014,896
Толстой Лев Николаевич,Хождение по мукам,1900,827
Толстой Алексей Николаевич,Бесы,1810,1221
Куприн Александр Иванович,Лёгкое дыхание,1854,912
Салтыков-Щедрин Михаил Евграфович,Тёмные аллеи,1932,1345
Цветаева Марина Ивановна,Русские женщины,1981,1343
Стругацкий Аркадий Натанович,Медный всадник,2004,1428
Платонов Андрей Платонович,Анна Каренина,1838,574
Булгаков Михаил Афанасьевич,Братья Карамазовы,1904,1257
Толстой Лев Николаевич,Мертвые души,1873,289
Грибоедов Александр Сергеевич,Медный всадник,1825,954
Чернышевский Николай Гаврилович,Детство,1935,774
Петров Евгений Петрович,В окопах Сталинграда,1885,215
Толстой Лев Николаевич,Русские женщины,1821,294
Булгаков Михаил Афанасьевич,Первая любовь,1857,311
Грибоедов Александр Сергеевич,Мастер и Маргарита,1835,922
Некрасов Виктор Платонович,В окопах Сталинграда,1858,180
Толстой Лев Николаевич,Хождение по мукам,1901,847
Островский Александр Николаевич,Вишнёвый сад,2008,1138
Толстой Лев Николаевич,Первая любовь,1824,803
Гоголь Николай Васильевич,Братья Карамазовы,1985,670
Пушкин Александр Сергеевич,Воскресение,1814,1339
Куприн Александр Иванович,Кому на Руси жить хорошо,1976,215
Грин Александр Степанович,Идиот,2020,1375
Платонов Андрей Платонович,Мастер и Маргарита,1889,300
Толстой Лев Николаевич,Преступление и наказание,1975,826
Цветаева Марина Ивановна,Евгений Онегин,1994,349
Маяковский Владимир Владимирович,Листопад,1953,939
Лермонтов Михаил Юрьевич,Мастер и Маргарита,1838,1036
Толстой Лев Николаевич,Бесы,1989,1439
Мандельштам Осип Эмильевич,Тёмные аллеи,1978,1359
Толстой Лев Николаевич,Воскресение,1921,690
Тургенев Иван Сергеевич,Записки охотника,1820,300
Платонов Андрей Платонович,Медный всадник,1858,1079
Толстой Лев Николаевич,Кому на Руси жить хорошо,1903,575
Островский Александр Николаевич,Пётр Первый,1985,1128
Ильф Илья Арнольдович,Первая любовь,2001,294
Ильф Илья Арнольдович,Медный всадник,1844,309
Ильф Илья Арнольдович,Белая гвардия,1852,712
Замятин Евгений Иванович,Тёмные аллеи,1996,867
Гоголь Николай Васильевич,Бесы,1926,1393
Петров Евгений Петрович,Вий,1981,798
Набоков Владимир Владимирович,Хамелеон,2006,85
Пастернак Борис Леонидович,Анна Каренина,1847,432
Островский Александр Николаевич,Бесы,2008,1325
Толстой Алексей Николаевич,Листопад,1952,987
Лесков Николай Семёнович,Медный всадник,2002,983
Мандельштам Осип Эмильевич,Хамелеон,1894,1325
Салтыков-Щедрин Михаил Евграфович,Кому на Руси жить хорошо,1956,583
Горький Максим,Ревизор,1903,873
Набоков Владимир Владимирович,Шинель,1947,1211
Стругацкий Аркадий Натанович,Ревизор,1810,142
Толстой Лев Николаевич,Ионыч,1836,1452
Стругацкий Аркадий Натанович,Пётр Первый,1956,1338
Салтыков-Щедрин Михаил Евграфович,Ионыч,1981,734
Пушкин Александр Сергеевич,Хамелеон,1860,846
Пастернак Борис Леонидович,Хождение по мукам,1890,1408
Грибоедов Александр Сергеевич,Идиот,1871,527
Горький Максим,Мертвые души,1868,307
Грибоедов Александр Сергеевич,Записки охотника,2001,1384
Толстой Лев Николаевич,Русские женщины,2013,1039
Набоков Владимир Владимирович,Донские рассказы,1972,1126
Набоков Владимир Владимирович,Русские женщины,1831,447
Добролюбов Николай Александрович,Записки охотника,1844,733
Лермонтов Михаил Юрьевич,Хождение по мукам,1823,612
Толстой Алексей Николаевич,В окопах Сталинграда,2004,85
Бродский Иосиф Александрович,Бесы,1878,1380
Пастернак Борис Леонидович,Собачье сердце,2018,917
Беляев Александр Романович,Дом с мезонином,1829,232
Некрасов Виктор Платонович,Кому на Руси жить хорошо,1870,1106
Цветаева Марина Ивановна,Отцы и дети,1843,834
Толстой Лев Николаевич,Преступление и наказание,2004,388
Пушкин Александр Сергеевич,Морфий,1921,1429
Горький Максим,Детство,1887,706
Шолохов Михаил Александрович,Хождение по мукам,1899,311
Некрасов Николай Алексеевич,Тёмные аллеи,1866,727
Шолохов Михаил Александрович,Мастер и Маргарита,1887,465
Набоков Владимир Владимирович,Крестьянские дети,2013,968
Ахматова Анна Андреевна,Митина любовь,1920,249
Стругацкий Борис Натанович,Тёмные аллеи,1909,731
Толстой Лев Николаевич,Русские женщины,1866,1059
Мандельштам Осип Эмильевич,Хамелеон,1886,990
Замятин Евгений Иванович,Аэлита,1997,841
Замятин Евгений Иванович,Рядовой Лютиков,1849,1305
Островский Александр Николаевич,Пётр Первый,1972,337
Толстой Лев Николаевич,Крестьянские дети,1820,1439
Бродский Иосиф Александрович,Дама с собачкой,1898,164
Цветаева Марина Ивановна,Антоновские яблоки,1900,1237
Гоголь Николай Васильевич,Пётр Первый,1807,90
Бунин Иван Алексеевич,Преступление и наказание,1945,284
Лермонтов Михаил Юрьевич,Мертвые души,1857,1014
Мандельштам Осип Эмильевич,Детство,1968,1334
Цветаева Марина Ивановна,Ионыч,1924,485
Пушкин Александр Сергеевич,Вий,1865,334
Толстой Лев Николаевич,Воскресение,1839,1006
Цветаева Марина Ивановна,Дама с собачкой,1928,826
Толстой Алексей Николаевич,Хамелеон,1842,1299
Лермонтов Михаил Юрьевич,Кому на Руси жить хорошо,2020,261
Стругацкий Борис Натанович,Война и мир,2007,578
Толстой Лев Николаевич,Хождение по мукам,1870,377
Булгаков Михаил Афанасьевич,Мастер и Маргарита,1901,1038
Булгаков Михаил Афанасьевич,Морфий,1903,1108
Петров Евгений Петрович,Тарас Бульба,1961,1207
Беляев Александр Романович,Митина любовь,1882,424
Пастернак Борис Леонидович,Морфий,1911,101
Грибоедов Александр Сергеевич,Вий,1973,890
Толстой Лев Николаевич,Белые ночи,1815,1290
Толстой Лев Николаевич,Дом с мезонином,1989,1246
Булгаков Михаил Афанасьевич,Война и мир,1888,59
Стругацкий Аркадий Натанович,Записки охотника,1886,104
Добролюбов Николай Александрович,Белые ночи,1842,948
Толстой Лев Николаевич,Аэлита,2021,711
Грибоедов Александр Сергеевич,Листопад,1937,194
Мандельштам Осип Эмильевич,Морфий,1912,1130
Цветаева Марина Ивановна,Русские женщины,2013,127
Толстой Лев Николаевич,Идиот,1912,1457
Куприн Александр Иванович,Вишнёвый сад,1949,786
Платонов Андрей Платонович,Аэлита,1910,569
Толстой Лев Николаевич,Братья Карамазовы,1892,613
Чехов Антон Павлович,Тарас Бульба,1976,1402
Добролюбов Николай Александрович,Тихий Дон,2023,1323
Стругацкий Борис Натанович,Евгений Онегин,1941,1316
Островский Александр Николаевич,Тёмные аллеи,1858,114
Лесков Николай Семёнович,Хождение по мукам,1867,1167
Достоевский Фёдор Михайлович,Рядовой Лютиков,1978,1182
Грибоедов Александр Сергеевич,Митина любовь,1914,1177
Лермонтов Михаил Юрьевич,Судьба человека,1989,1121
Толстой Алексей Николаевич,Ася,1911,311
Салтыков-Щедрин Михаил Евграфович,Записки охотника,1969,273
Грин Александр Степанович,Дама с собачкой,1971,318
Островский Александр Николаевич,Воскресение,1884,537
Лесков Николай Семёнович,Мертвые души,1800,1447
Добролюбов Николай Александрович,Ионыч,1896,462
Ахматова Анна Андреевна,Отцы и дети,1932,964
Чехов Антон Павлович,Ася,2017,1411
Куприн Александр Иванович,Судьба человека,1905,69
Толстой Лев Николаевич,Евгений Онегин,2010,691
Толстой Лев Николаевич,Рядовой Лютиков,1885,861
Блок Александр Александрович,Белая гвардия,1895,379
Чехов Антон Павлович,Тихий Дон,1924,1047
Грин Александр Степанович,Тарас Бульба,1941,76
Гоголь Николай Васильевич,Мертвые души,2016,1197
Маяковский Владимир Владимирович,Записки охотника,1937,1282
Мандельштам Осип Эмильевич,Детство,1817,516
Некрасов Виктор Платонович,Отцы и дети,1948,1401
Достоевский Фёдор Михайлович,Мастер и Маргарита,1895,907
Достоевский Фёдор Михайлович,Рядовой Лютиков,2023,142
Некрасов Николай Алексеевич,В окопах Сталинграда,1965,443
Гоголь Николай Васильевич,Кому на Руси жить хорошо,1947,921
Набоков Владимир Владимирович,Белая гвардия,1913,491
Пастернак Борис Леонидович,В окопах Сталинграда,1950,187
Маяковский Владимир Владимирович,Хамелеон,1934,963
Чернышевский Николай Гаврилович,Железная дорога,1945,970
Толстой Лев Николаевич,Тарас Бульба,1973,971
Пастернак Борис Леонидович,Хождение по мукам,1994,1001
Стругацкий Аркадий Натанович,Судьба человека,1957,1228
Островский Александр Николаевич,Медный всадник,2013,827
Ильф Илья Арнольдович,Дом с мезонином,1934,299
Толстой Лев Николаевич,Отцы и дети,1866,1386
Пушкин Александр Сергеевич,Маленькая печальная повесть,1813,488
Лесков Николай Семёнович,Преступление и наказание,1821,952
Стругацкий Борис Натанович,Митина любовь,1833,220
Грин Александр Степанович,Вий,1823,792
Толстой Алексей Николаевич,Тарас Бульба,1922,658
Чехов Антон Павлович,Донские рассказы,1999,231
Некрасов Николай Алексеевич,Пётр Первый,1800,361
Толстой Лев Николаевич,Анна Каренина,1868,945
Салтыков-Щедрин Михаил Евграфович,Вишнёвый сад,1803,740
Ахматова Анна Андреевна,Собачье сердце,1840,811
Булгаков Михаил Афанасьевич,Анна Каренина,1864,1029
Тургенев Иван Сергеевич,Первая любовь,1865,792
Булгаков Михаил Афанасьевич,Дом с мезонином,1897,483
Пастернак Борис Леонидович,Хождение по мукам,2015,1460
Булгаков Михаил Афанасьевич,Вишнёвый сад,1990,649
Стругацкий Борис Натанович,Митина любовь,2007,271
Лесков Николай Семёнович,Крестьянские дети,1925,1120
Толстой Алексей Николаевич,Идиот,2024,998
Блок Александр Александрович,Мертвые души,1981,966
Маяковский Владимир Владимирович,Тихий Дон,1903,915
Бунин Иван Алексеевич,Война и мир,2015,745
Добролюбов Николай Александрович,Антоновские яблоки,1988,710
Блок Александр Александрович,Рядовой Лютиков,1829,1115
Булгаков Михаил Афанасьевич,Вий,1896,281
Чехов Антон Павлович,Записки охотника,1905,230
Маяковский Владимир Владимирович,Судьба человека,1814,99
Грин Александр Степанович,Идиот,1911,195
Куприн Александр Иванович,Записки охотника,2008,1035
Некрасов Виктор Платонович,Белая гвардия,1980,420
Толстой Лев Николаевич,Ревизор,1822,1139
Мандельштам Осип Эмильевич,Собачье сердце,1845,768
Гоголь Николай Васильевич,Донские рассказы,1953,1424
Некрасов Николай Алексеевич,Первая любовь,1845,1015
Салтыков-Щедрин Михаил Евграфович,Первая любовь,1922,317
Толстой Лев Николаевич,Судьба человека,1991,926
Петров Евгений Петрович,Тихий Дон,2005,335
Ильф Илья Арнольдович,Митина любовь,1822,1283
Булгаков Михаил Афанасьевич,Маленькая печальная повесть,1944,403
Гоголь Николай Васильевич,Тихий Дон,1881,495
Лесков Николай Семёнович,Вий,1866,1443
Шолохов Михаил Александрович,Донские рассказы,1836,1231
Салтыков-Щедрин Михаил Евграфович,Пётр Первый,1838,473
Горький Максим,Мастер и Маргарита,1857,1034
Достоевский Фёдор Михайлович,Пётр Первый,1944,195
Гоголь Николай Васильевич,Судьба человека,1828,1389
Салтыков-Щедрин Михаил Евграфович,Хождение по мукам,1822,418
Пастернак Борис Леонидович,Железная дорога,1987,703
Толстой Лев Николаевич,Кому на Руси жить хорошо,1886,769
Чехов Антон Павлович,Тихий Дон,1873,987
Грибоедов Александр Сергеевич,Митина любовь,1910,78
Лесков Николай Семёнович,Ревизор,1805,372
Булгаков Михаил Афанасьевич,Дом с мезонином,1992,1410
Платонов Андрей Платонович,Ася,1996,390
Петров Евгений Петрович,Листопад,1904,686
Пушкин Александр Сергеевич,Детство,2007,1485
Чехов Антон Павлович,Пётр Первый,1953,1256
Мандельштам Осип Эмильевич,Дом с мезонином,1999,683
Замятин Евгений Иванович,Маленькая печальная повесть,1922,974
Толстой Лев Николаевич,Ионыч,1894,1010
Толстой Алексей Николаевич,Тихий Дон,1828,600
Стругацкий Аркадий Натанович,Воскресение,1919,704
Бунин Иван Алексеевич,Антоновские яблоки,1936,369
Шолохов Михаил Александрович,Ревизор,1880,626
Грин Александр Степанович,Русские женщины,2023,1234
Чехов Антон Павлович,Аэлита,1952,966
Некрасов Виктор Платонович,Донские рассказы,1962,119
Толстой Лев Николаевич,Хамелеон,1968,1247
Бунин Иван Алексеевич,Шинель,1818,1060
Толстой Лев Николаевич,Русские женщины,1885,911
Толстой Алексей Николаевич,Вишнёвый сад,1806,1401
Стругацкий Борис Натанович,Мертвые души,1972,830
Грин Александр Степанович,Мертвые души,1870,628
Чехов Антон Павлович,Преступление и наказание,1883,1269
Куприн Александр Иванович,Евгений Онегин,1817,1012
Стругацкий Борис Натанович,Дом с мезонином,1811,247
Гоголь Николай Васильевич,Митина любовь,1931,642
Стругацкий Аркадий Натанович,Белая гвардия,1906,577
Гоголь Николай Васильевич,В окопах Сталинграда,1972,732
Цветаева Марина Ивановна,Вий,1948,163
Чернышевский Николай Гаврилович,Тёмные аллеи,1962,870
Толстой Лев Николаевич,Белые ночи,2001,345
Салтыков-Щедрин Михаил Евграфович,Тёмные аллеи,1828,208
Толстой Алексей Николаевич,Железная дорога,1957,1004
Петров Евгений Петрович,Дама с собачкой,1892,1408
Салтыков-Щедрин Михаил Евграфович,Кому на Руси жить хорошо,1865,1182
Булгаков Михаил Афанасьевич,Маленькая печальная повесть,2023,1277
Чехов Антон Павлович,Евгений Онегин,1899,1182
Булгаков Михаил Афанасьевич,Первая любовь,2011,1194
Толстой Лев Николаевич,Аэлита,1805,216
Платонов Андрей Платонович,Медный всадник,1801,405
Цветаева Марина Ивановна,Евгений Онегин,1953,1316
Толстой Лев Николаевич,Медный всадник,1972,329
Грин Александр Степанович,Хамелеон,1930,283
Чернышевский Николай Гаврилович,Вий,2009,870
Блок Александр Александрович,Лёгкое дыхание,1928,687
Есенин Сергей Александрович,Белая гвардия,1903,83
Грин Александр Степанович,Кому на Руси жить хорошо,1824,1024
Лесков Николай Семёнович,Маленькая печальная повесть,1877,249
Стругацкий Аркадий Натанович,Железная дорога,1811,218
Толстой Лев Николаевич,Дама с собачкой,1807,738
Бунин Иван Алексеевич,Дом с мезонином,1918,250
Грибоедов Александр Сергеевич,Железная дорога,1801,459
Чернышевский Николай Гаврилович,Дом с мезонином,1913,962
Набоков Владимир Владимирович,Тарас Бульба,1825,445
Чехов Антон Павлович,Дом с мезонином,1893,997
Ахматова Анна Андреевна,Братья Карамазовы,2011,1048
Лермонтов Михаил Юрьевич,Собачье сердце,1891,532
Толстой Лев Николаевич,Ася,1856,1484
Куприн Александр Иванович,Тихий Дон,1969,1487
Бродский Иосиф Александрович,В окопах Сталинграда,1811,1013
Платонов Андрей Платонович,Детство,1939,665
Горький Максим,Дама с собачкой,1995,1114
Некрасов Виктор Платонович,Листопад,1916,1356
Грибоедов Александр Сергеевич,Крестьянские дети,1822,1065
Ахматова Анна Андреевна,Судьба человека,1885,921
Булгаков Михаил Афанасьевич,Ася,2017,567
Чернышевский Николай Гаврилович,Шинель,1886,427
Добролюбов Николай Александрович,Вишнёвый сад,1865,1397
Ильф Илья Арнольдович,Хождение по мукам,1943,1138
Есенин Сергей Александрович,Судьба человека,2015,623
Платонов Андрей Платонович,Вий,1988,988
Пушкин Александр Сергеевич,Крестьянские дети,1998,1094
Платонов Андрей Платонович,Шинель,1875,602
Куприн Александр Иванович,Вий,2024,1367
Толстой Лев Николаевич,Судьба человека,1919,453
Лесков Николай Семёнович,Шинель,1830,51
Добролюбов Николай Александрович,Маленькая печальная повесть,1803,299
Толстой Лев Николаевич,Отцы и дети,1949,571
Толстой Алексей Николаевич,Листопад,1882,1048
Замятин Евгений Иванович,Ася,1929,769
Стругацкий Аркадий Натанович,Собачье сердце,1830,546
Набоков Владимир Владимирович,Ионыч,1889,1304
Горький Максим,Преступление и наказание,1877,181
Тургенев Иван Сергеевич,Собачье сердце,1881,151
Некрасов Виктор Платонович,Дом с мезонином,1918,1099
Булгаков Михаил Афанасьевич,Пётр Первый,1810,329
Бунин Иван Алексеевич,Листопад,1986,979
Толстой Лев Николаевич,Вий,1980,699
Блок Александр Александрович,Собачье сердце,2017,1274
Горький Максим,Вишнёвый сад,2015,493
Толстой Лев Николаевич,Вий,1804,984
Тургенев Иван Сергеевич,Листопад,1933,81
Замятин Евгений Иванович,Дама с собачкой,1900,241
Ахматова Анна Андреевна,Евгений Онегин,2000,394
Чернышевский Николай Гаврилович,Железная дорога,1861,1142
Чехов Антон Павлович,Тарас Бульба,1898,1022
Замятин Евгений Иванович,Антоновские яблоки,1998,1325
Островский Александр Николаевич,Ася,1893,1185
Шолохов Михаил Александрович,Идиот,1911,1177
Куприн Александр Иванович,Ревизор,1925,1027
Добролюбов Николай Александрович,Митина любовь,2007,180
Набоков Владимир Владимирович,Записки охотника,2009,1240
Некрасов Виктор Платонович,Лёгкое дыхание,1840,860
Гоголь Николай Васильевич,Маленькая печальная повесть,1838,465
Платонов Андрей Платонович,Война и мир,1984,132
Грин Александр Степанович,Вий,1808,447
Ильф Илья Арнольдович,Мастер и Маргарита,1959,722
Мандельштам Осип Эмильевич,Братья Карамазовы,1975,1119
Гоголь Николай Васильевич,Рядовой Лютиков,1818,518
Некрасов Николай Алексеевич,Дом с мезонином,1804,663
Петров Евгений Петрович,Ревизор,1805,1365
Есенин Сергей Александрович,Тёмные аллеи,1979,398
Петров Евгений Петрович,Ася,1822,847
Гоголь Николай Васильевич,Дама с собачкой,1881,403
Блок Александр Александрович,Дама с собачкой,1969,1429
Ахматова Анна Андреевна,Белая гвардия,1913,1097
Толстой Лев Николаевич,Донские рассказы,1899,1313
Цветаева Марина Ивановна,Ионыч,1987,1278
Куприн Александр Иванович,Дом с мезонином,1936,629
Маяковский Владимир Владимирович,Дама с собачкой,1945,1451
Бродский Иосиф Александрович,Русские женщины,2007,365
Бродский Иосиф Александрович,Евгений Онегин,1817,157
Блок Александр Александрович,Кому на Руси жить хорошо,1920,736
Толстой Лев Николаевич,Маленькая печальная повесть,1900,451
Лермонтов Михаил Юрьевич,Воскресение,1853,1454
Бунин Иван Алексеевич,Судьба человека,1900,1457
Толстой Лев Николаевич,Митина любовь,1828,316
Толстой Алексей Николаевич,Идиот,1908,486
Грин Александр Степанович,Рядовой Лютиков,1959,1193
Толстой Лев Николаевич,Евгений Онегин,1890,1385
Ахматова Анна Андреевна,Дом с мезонином,1993,570
Чернышевский Николай Гаврилович,Маленькая печальная повесть,1976,1027
Беляев Александр Романович,Тёмные аллеи,1879,1207
Пастернак Борис Леонидович,Первая любовь,1880,322
Толстой Алексей Николаевич,Воскресение,1804,1496
Пастернак Борис Леонидович,Ася,1854,573
Достоевский Фёдор Михайлович,Маленькая печальная повесть,1941,75
Стругацкий Борис Натанович,Белые ночи,1998,1390
Толстой Лев Николаевич,Отцы и дети,1829,1193
Булгаков Михаил Афанасьевич,Шинель,1888,856
Толстой Лев Николаевич,Судьба человека,1828,1320
Бродский Иосиф Александрович,Преступление и наказание,1866,143
Булгаков Михаил Афанасьевич,Хождение по мукам,1892,1362
Толстой Лев Николаевич,Маленькая печальная повесть,2013,1333
Платонов Андрей Платонович,Хождение по мукам,1883,1314
Куприн Александр Иванович,Антоновские яблоки,1811,627
Есенин Сергей Александрович,Морфий,1867,156
Толстой Лев Николаевич,Дом с мезонином,1905,1329
Стругацкий Аркадий Натанович,Аэлита,1893,594
Пушкин Александр Сергеевич,Евгений Онегин,1980,1408
Ильф Илья Арнольдович,Лёгкое дыхание,1922,934
Стругацкий Аркадий Натанович,Русские женщины,1888,852
Ильф Илья Арнольдович,Тихий Дон,1888,757
Цветаева Марина Ивановна,Тёмные аллеи,1813,291
Лесков Николай Семёнович,Железная дорога,1938,839
Пушкин Александр Сергеевич,Мертвые души,1845,676
Булгаков Михаил Афанасьевич,Медный всадник,1811,1156
Толстой Алексей Николаевич,Анна Каренина,1806,312
Толстой Лев Николаевич,Евгений Онегин,1847,1444
Толстой Лев Николаевич,Белые ночи,1913,427
Грибоедов Александр Сергеевич,Русские женщины,1946,734
Цветаева Марина Ивановна,Маленькая печальная повесть,2015,381
Островский Александр Николаевич,Бесы,1976,1234
Бунин Иван Алексеевич,Антоновские яблоки,1800,1152
Добролюбов Николай Александрович,Евгений Онегин,1858,1217
Толстой Лев Николаевич,Ионыч,1832,364
Маяковский Владимир Владимирович,Антоновские яблоки,1982,303
Толстой Алексей Николаевич,Мастер и Маргарита,1974,696
Бунин Иван Алексеевич,Крестьянские дети,1959,1274
Тургенев Иван Сергеевич,Евгений Онегин,1980,535
Бунин Иван Алексеевич,Вий,1967,1320
Куприн Александр Иванович,Вий,1903,983
Толстой Лев Николаевич,Идиот,1958,336
Толстой Лев Николаевич,Крестьянские дети,1848,200
Булгаков Михаил Афанасьевич,Воскресение,1929,1068
Мандельштам Осип Эмильевич,Мертвые души,1828,507
Салтыков-Щедрин Михаил Евграфович,Белые ночи,1826,237
Стругацкий Борис Натанович,Отцы и дети,1965,1482
Пушкин Александр Сергеевич,Крестьянские дети,1817,825
Булгаков Михаил Афанасьевич,Записки охотника,1923,220
Гоголь Николай Васильевич,Первая любовь,1808,1304
Бродский Иосиф Александрович,Медный всадник,1991,1273
Шолохов Михаил Александрович,Антоновские яблоки,1870,970
Есенин Сергей Александрович,Евгений Онегин,2000,170
Ахматова Анна Андреевна,Собачье сердце,1847,1234
Пушкин Александр Сергеевич,Братья Карамазовы,2017,76
Лермонтов Михаил Юрьевич,Бесы,1822,373
Набоков Владимир Владимирович,Митина любовь,1921,1066
Толстой Алексей Николаевич,Евгений Онегин,1851,874
Грибоедов Александр Сергеевич,Записки охотника,2002,1256
Пастернак Борис Леонидович,Война и мир,1929,467
Петров Евгений Петрович,Идиот,1840,1003
Бунин Иван Алексеевич,Морфий,1973,459
Горький Максим,Тарас Бульба,2018,1069
Толстой Алексей Николаевич,Тарас Бульба,1927,693
Пушкин Александр Сергеевич,Аэлита,1868,664
Замятин Евгений Иванович,Отцы и дети,2025,1481
Пастернак Борис Леонидович,Лёгкое дыхание,1870,390
Ахматова Анна Андреевна,Евгений Онегин,1984,715
Платонов Андрей Платонович,Дом с мезонином,1945,1066
Маяковский Владимир Владимирович,Анна Каренина,2024,1431
Шолохов Михаил Александрович,Дама с собачкой,1902,1162
Некрасов Виктор Платонович,Первая любовь,1845,642
Добролюбов Николай Александрович,Белые ночи,1851,1223
Стругацкий Аркадий Натанович,Собачье сердце,1917,1280
Некрасов Виктор Платонович,Медный всадник,1859,1037
Грин Александр Степанович,Ревизор,2018,691
Толстой Лев Николаевич,Ревизор,1973,199
Салтыков-Щедрин Михаил Евграфович,Хождение по мукам,1813,265
Гоголь Николай Васильевич,Митина любовь,1956,1333
Набоков Владимир Владимирович,Дама с собачкой,1865,468
Грин Александр Степанович,Митина любовь,1982,455
Бунин Иван Алексеевич,Медный всадник,1912,640
Толстой Лев Николаевич,Вишнёвый сад,1987,843
Стругацкий Борис Натанович,Антоновские яблоки,1890,358
Шолохов Михаил Александрович,Ася,1821,928
Толстой Лев Николаевич,Мертвые души,2014,455
Ильф Илья Арнольдович,Собачье сердце,1918,640
Лермонтов Михаил Юрьевич,Война и мир,1940,1488
Некрасов Николай Алексеевич,Детство,1947,787
Грибоедов Александр Сергеевич,Маленькая печальная повесть,1842,326
Толстой Лев Николаевич,Морфий,1801,799
Гоголь Николай Васильевич,В окопах Сталинграда,1889,992
Островский Александр Николаевич,Железная дорога,1805,1083
Грин Александр Степанович,Собачье сердце,1808,1397
Маяковский Владимир Владимирович,Листопад,1895,638
Горький Максим,Бесы,1945,1344
Горький Максим,Шинель,1895,349
Толстой Лев Николаевич,Судьба человека,1814,528
Горький Максим,Анна Каренина,1964,1041
Бродский Иосиф Александрович,Преступление и наказание,1840,837
Грин Александр Степанович,Вишнёвый сад,1950,783
Стругацкий Аркадий Натанович,Ревизор,2016,295
Толстой Лев Николаевич,Аэлита,1974,1080
Добролюбов Николай Александрович,Отцы и дети,1997,302
Набоков Владимир Владимирович,Железная дорога,1909,1038
Бродский Иосиф Александрович,Первая любовь,2015,65
Толстой Алексей Николаевич,Вий,1854,1350
Пастернак Борис Леонидович,Евгений Онегин,1975,643
Тургенев Иван Сергеевич,Митина любовь,1962,304
Островский Александр Николаевич,Лёгкое дыхание,1822,785
Чехов Антон Павлович,Записки охотника,1989,1018
Чернышевский Николай Гаврилович,Ионыч,1844,620
Замятин Евгений Иванович,Записки охотника,1828,677
Толстой Алексей Николаевич,Детство,1926,383
Стругацкий Борис Натанович,Донские рассказы,1982,1362
Горький Максим,Хождение по мукам,1847,405
Мандельштам Осип Эмильевич,Анна Каренина,1882,388
Салтыков-Щедрин Михаил Евграфович,Тарас Бульба,1937,777
Набоков Владимир Владимирович,Антоновские яблоки,1989,498
Маяковский Владимир Владимирович,Морфий,1848,981
Лесков Николай Семёнович,Воскресение,2010,989
Бунин Иван Алексеевич,Мертвые души,2012,1493
Ильф Илья Арнольдович,Русские женщины,1899,366
Лесков Николай Семёнович,Крестьянские дети,1836,812
Грибоедов Александр Сергеевич,Шинель,1833,461
Достоевский Фёдор Михайлович,Антоновские яблоки,1994,1035
Толстой Лев Николаевич,Братья Карамазовы,2012,667
Булгаков Михаил Афанасьевич,Дом с мезонином,1825,366
Салтыков-Щедрин Михаил Евграфович,Вий,1845,1356
Салтыков-Щедрин Михаил Евграфович,Рядовой Лютиков,1841,590
Петров Евгений Петрович,Белые ночи,1974,797
Набоков Владимир Владимирович,Хождение по мукам,1980,122
Пастернак Борис Леонидович,Идиот,1932,130
Толстой Алексей Николаевич,Рядовой Лютиков,1816,199
Петров Евгений Петрович,Первая любовь,1937,1316
Грибоедов Александр Сергеевич,Тихий Дон,1928,158
Куприн Александр Иванович,Тарас Бульба,1877,1416
Добролюбов Николай Александрович,Дом с мезонином,1829,1241
Тургенев Иван Сергеевич,Вий,1991,236
Есенин Сергей Александрович,Воскресение,1928,578
Стругацкий Аркадий Натанович,Русские женщины,1887,359
